index,Date,Symbol,Open,High,Low,Close,Volume From,Volume To
147,2018-01-25 09-PM,BTCUSD,11252,11353.89,11125.99,11287.5,158.44,1776630.53
146,2018-01-25 10-PM,BTCUSD,11287.5,11322.68,11143.71,11173.88,91.06,1025714.48
145,2018-01-25 11-PM,BTCUSD,11173.88,11195.07,11065,11170.46,142.83,1588957.46
144,2018-01-26 12-AM,BTCUSD,11170.46,11432.95,11145.1,11399.1,105.42,1192692.32
143,2018-01-26 01-AM,BTCUSD,11399.1,11399.1,11282.22,11300,82.53,935476.33
142,2018-01-26 02-AM,BTCUSD,11300,11635.62,11294.4,11606.61,288.43,3325358.72
141,2018-01-26 03-AM,BTCUSD,11606.61,11606.61,11479.2,11523.38,121.88,1404241.93
140,2018-01-26 04-AM,BTCUSD,11523.38,11550,11400,11468,115.39,1323824.77
139,2018-01-26 05-AM,BTCUSD,11468,11497.82,11350.51,11350.51,108.08,1231523.74
138,2018-01-26 06-AM,BTCUSD,11350.51,11461.23,11288,11394.94,146.63,1664904.96
137,2018-01-26 07-AM,BTCUSD,11394.94,11394.94,11029.52,11037.99,352.66,3952705.67
136,2018-01-26 08-AM,BTCUSD,11037.99,11054,10437.92,10786.87,822.96,8818296.7
135,2018-01-26 09-AM,BTCUSD,10786.87,10786.87,10293.19,10475.03,706.54,7394210.65
134,2018-01-26 10-AM,BTCUSD,10475.03,10620,10354.02,10510,393.75,4137708.28
133,2018-01-26 11-AM,BTCUSD,10510,10542.64,10372.21,10511.21,289.8,3029427.51
132,2018-01-26 12-PM,BTCUSD,10511.21,10669,10370,10561,298.48,3135692.17
131,2018-01-26 01-PM,BTCUSD,10561,10758.7,10492.1,10520,606.56,6453161.61
130,2018-01-26 02-PM,BTCUSD,10520,10785.67,10500,10770,219.58,2341842.84
129,2018-01-26 03-PM,BTCUSD,10770,11043.74,10753,11023.53,399.34,4356069.67
128,2018-01-26 04-PM,BTCUSD,11023.53,11284.38,11006.26,11050.03,362.85,4045315.31
127,2018-01-26 05-PM,BTCUSD,11050.03,11163.4,10959.24,11160,163.94,1811119.5
126,2018-01-26 06-PM,BTCUSD,11160,11160,10948.74,11015.24,109.44,1206352.59
125,2018-01-26 07-PM,BTCUSD,11015.24,11034.13,10855.24,10918,108.98,1192207.13
124,2018-01-26 08-PM,BTCUSD,10918,11030.56,10893.23,10939.73,117.69,1289932.93
123,2018-01-26 09-PM,BTCUSD,10939.73,10975.56,10800,10860,123.27,1340388.25
122,2018-01-26 10-PM,BTCUSD,10860,10910,10732.47,10800.44,72.4,784267.38
121,2018-01-26 11-PM,BTCUSD,10800.44,11161.8,10780.77,11079.31,151.56,1674271.57
120,2018-01-27 12-AM,BTCUSD,11079.31,11173.81,11046.86,11092.09,96.89,1077289.06
119,2018-01-27 01-AM,BTCUSD,11092.09,11092.09,10909.3,10959.24,153.24,1680587.34
118,2018-01-27 02-AM,BTCUSD,10959.24,11210.5,10877.22,11116.82,114.65,1268696.34
117,2018-01-27 03-AM,BTCUSD,11116.82,11148,10957.18,11017,76.29,844322.43
116,2018-01-27 04-AM,BTCUSD,11017,11136,11000.21,11017.5,89.9,998215.24
115,2018-01-27 05-AM,BTCUSD,11017.5,11300,11010.67,11245,184.92,2073856.94
114,2018-01-27 06-AM,BTCUSD,11245,11439.93,11200.62,11327.56,177.56,2011003.3
113,2018-01-27 07-AM,BTCUSD,11327.56,11327.56,11129.76,11226.79,186.55,2089774.24
112,2018-01-27 08-AM,BTCUSD,11226.79,11312,11100,11149.96,130.55,1460964.65
111,2018-01-27 09-AM,BTCUSD,11149.96,11303.82,11140.01,11272.87,97.29,1090537.08
110,2018-01-27 10-AM,BTCUSD,11272.87,11360,11198.86,11237.73,85.57,965021.41
109,2018-01-27 11-AM,BTCUSD,11237.73,11250.18,10824.82,10972,238.5,2617727.61
108,2018-01-27 12-PM,BTCUSD,10972,11047.6,10904.93,10971.21,78.26,859323.45
107,2018-01-27 01-PM,BTCUSD,10971.21,11099.75,10925.62,11047.56,71.03,783910.78
106,2018-01-27 02-PM,BTCUSD,11047.56,11055.32,10930,11027,73.8,812375.4
105,2018-01-27 03-PM,BTCUSD,11027,11537.04,11021.35,11500.42,421.76,4792140.7
104,2018-01-27 04-PM,BTCUSD,11500.42,11566.51,11386.65,11566.51,366.59,4204324.3
103,2018-01-27 05-PM,BTCUSD,11566.51,11603,11420.41,11451.61,292.86,3376315.64
102,2018-01-27 06-PM,BTCUSD,11451.61,11499.14,11413.37,11470,85.54,980089.89
101,2018-01-27 07-PM,BTCUSD,11470,11561,11441.51,11500,210.03,2415197.54
100,2018-01-27 08-PM,BTCUSD,11500,11650,11500,11540,245.01,2842958.69
99,2018-01-27 09-PM,BTCUSD,11540,11619.56,11460.62,11582.44,139.52,1608575.9
98,2018-01-27 10-PM,BTCUSD,11582.44,11605.42,11460,11503,205.56,2369299.56
97,2018-01-27 11-PM,BTCUSD,11503,11548.45,11379,11480.56,149.36,1710052.76
96,2018-01-28 12-AM,BTCUSD,11480.56,11624.21,11458.25,11551,84.92,980824.87
95,2018-01-28 01-AM,BTCUSD,11551,11551,11428.38,11483.99,68.06,783421.64
94,2018-01-28 02-AM,BTCUSD,11483.99,11533.9,11425,11505.56,167.19,1922318.06
93,2018-01-28 03-AM,BTCUSD,11505.56,11587.35,11496.7,11540,146.15,1685627.31
92,2018-01-28 04-AM,BTCUSD,11540,11851,11522.48,11845,198.92,2326423.16
91,2018-01-28 05-AM,BTCUSD,11845,12037.94,11834,11880.56,335.52,4001533.32
90,2018-01-28 06-AM,BTCUSD,11880.56,12200,11869.03,12185.56,383.56,4618248.09
89,2018-01-28 07-AM,BTCUSD,12185.56,12190,11926.49,11942,433.43,5239036.33
88,2018-01-28 08-AM,BTCUSD,11942,12035.56,11930,11960,139.01,1665336.42
87,2018-01-28 09-AM,BTCUSD,11960,11974.73,11815.35,11925,245.16,2914930.93
86,2018-01-28 10-AM,BTCUSD,11925,11980,11830,11850.34,219.37,2615788.87
85,2018-01-28 11-AM,BTCUSD,11850.34,11990.99,11850.34,11990.99,128.65,1535146.18
84,2018-01-28 12-PM,BTCUSD,11990.99,12074.57,11712,11732.9,395.29,4704960.31
83,2018-01-28 01-PM,BTCUSD,11732.9,11849.24,11660,11819,163.14,1916396.83
82,2018-01-28 02-PM,BTCUSD,11819,11822.12,11697.57,11742,91.14,1072671.05
81,2018-01-28 03-PM,BTCUSD,11742,11870,11742,11766.65,75.57,892727.33
80,2018-01-28 04-PM,BTCUSD,11766.65,11867.75,11717.49,11849.75,117,1382623.76
79,2018-01-28 05-PM,BTCUSD,11849.75,11883.75,11725.56,11827.93,184.07,2173778.69
78,2018-01-28 06-PM,BTCUSD,11827.93,11835.26,11740,11760,76.72,904511.71
77,2018-01-28 07-PM,BTCUSD,11760,11885,11731.17,11885,73.53,866322.27
76,2018-01-28 08-PM,BTCUSD,11885,11940,11845.88,11907,124.03,1474884.82
75,2018-01-28 09-PM,BTCUSD,11907,11980.48,11880.91,11955,93.01,1109664.83
74,2018-01-28 10-PM,BTCUSD,11955,11955,11876,11898,55.11,656656.16
73,2018-01-28 11-PM,BTCUSD,11898,11933.73,11811,11850,120.84,1434880.52
72,2018-01-29 12-AM,BTCUSD,11850,12000,11834.45,11875,299.61,3564325.42
71,2018-01-29 01-AM,BTCUSD,11875,11895,11446.75,11532,363.33,4225661.64
70,2018-01-29 02-AM,BTCUSD,11532,11615.56,11440.34,11550,133.4,1538620.41
69,2018-01-29 03-AM,BTCUSD,11550,11595.56,11451,11555.84,63.14,728018.78
68,2018-01-29 04-AM,BTCUSD,11555.84,11740,11520.88,11650,191.93,2233544.13
67,2018-01-29 05-AM,BTCUSD,11650,11650,11567.56,11600.1,64.99,753683.87
66,2018-01-29 06-AM,BTCUSD,11600.1,11608.18,11300,11405,178.55,2037050.31
65,2018-01-29 07-AM,BTCUSD,11405,11405,11277,11304.5,123.71,1404283.64
64,2018-01-29 08-AM,BTCUSD,11304.5,11471.7,11217.55,11385.64,174.56,1976452.63
63,2018-01-29 09-AM,BTCUSD,11385.64,11427.74,11331.32,11372,83.91,954855.02
62,2018-01-29 10-AM,BTCUSD,11372,11492.92,11344.92,11412.8,129.83,1481771.5
61,2018-01-29 11-AM,BTCUSD,11412.8,11416.8,11113.17,11235,180.56,2030440.09
60,2018-01-29 12-PM,BTCUSD,11235,11280.56,11193.19,11250,61.08,686957.81
59,2018-01-29 01-PM,BTCUSD,11250,11340,11221,11340,116.19,1310366.14
58,2018-01-29 02-PM,BTCUSD,11340,11436.98,11328.13,11340,102.43,1166326.27
57,2018-01-29 03-PM,BTCUSD,11340,11397.92,11251,11397,83.6,947865.05
56,2018-01-29 04-PM,BTCUSD,11397,11420.54,11321.24,11381,99.53,1133178.85
55,2018-01-29 05-PM,BTCUSD,11381,11450,11349.4,11401,71.59,816683.49
54,2018-01-29 06-PM,BTCUSD,11401,11406.32,11307.16,11370,95,1078549.8
53,2018-01-29 07-PM,BTCUSD,11370,11370,11221,11224,126.74,1432004.57
52,2018-01-29 08-PM,BTCUSD,11224,11341.92,11221,11235.92,53.15,598822.62
51,2018-01-29 09-PM,BTCUSD,11235.92,11349.07,11221,11313.29,65.14,735547.16
50,2018-01-29 10-PM,BTCUSD,11313.29,11313.29,11100,11130,200.11,2237329.83
49,2018-01-29 11-PM,BTCUSD,11130,11288.31,11120,11227,61.49,689115.79
48,2018-01-30 12-AM,BTCUSD,11227,11271.33,11184.33,11211.74,84.82,951562.09
47,2018-01-30 01-AM,BTCUSD,11211.74,11242.7,10902,10905,285.74,3157393.02
46,2018-01-30 02-AM,BTCUSD,10905,11053.5,10905,10996.04,109.22,1199804.87
45,2018-01-30 03-AM,BTCUSD,10996.04,11032.51,10826.51,10970.4,147.73,1611380.51
44,2018-01-30 04-AM,BTCUSD,10970.4,11086.75,10930.17,11008.96,71.95,792984.55
43,2018-01-30 05-AM,BTCUSD,11008.96,11083.23,10986.5,11004.53,82.62,911874.11
42,2018-01-30 06-AM,BTCUSD,11004.53,11053,10939.46,10979.93,72.15,794322.27
41,2018-01-30 07-AM,BTCUSD,10979.93,11100,10910,11097.27,95.97,1056339.02
40,2018-01-30 08-AM,BTCUSD,11097.27,11155.32,11052,11095,113.16,1256092.63
39,2018-01-30 09-AM,BTCUSD,11095,11125,10892.03,10923.69,115.42,1267836.1
38,2018-01-30 10-AM,BTCUSD,10923.69,11000,10851,10999,175.31,1911759.83
37,2018-01-30 11-AM,BTCUSD,10999,11015.56,10864.36,11013,61.92,678790.7
36,2018-01-30 12-PM,BTCUSD,11013,11065.24,10929.24,10954,73.32,806433.13
35,2018-01-30 01-PM,BTCUSD,10954,10985.24,10500,10546.43,751.74,8002678.67
34,2018-01-30 02-PM,BTCUSD,10546.43,10655.56,10500,10560,373.82,3949228.06
33,2018-01-30 03-PM,BTCUSD,10560,10601.89,10224.43,10323,591.24,6131989.3
32,2018-01-30 04-PM,BTCUSD,10323,10495.43,10301.53,10371.9,266.09,2766077.55
31,2018-01-30 05-PM,BTCUSD,10371.9,10478.29,10222,10227.19,225.84,2340763.51
30,2018-01-30 06-PM,BTCUSD,10227.19,10227.19,9850,10050,1265.91,12693066.77
29,2018-01-30 07-PM,BTCUSD,10050,10444.09,9911,10350,519.33,5294944.67
28,2018-01-30 08-PM,BTCUSD,10350,10369.51,10100,10160.53,271.86,2778564.52
27,2018-01-30 09-PM,BTCUSD,10160.53,10302.13,10026.58,10263.19,196.75,2010077.27
26,2018-01-30 10-PM,BTCUSD,10263.19,10543.68,10263.19,10334.77,194.36,2025453.09
25,2018-01-30 11-PM,BTCUSD,10334.77,10334.77,10029.03,10181.54,293.01,2986129.97
24,2018-01-31 12-AM,BTCUSD,10181.54,10195.56,9850,9861,397.44,3963204.48
23,2018-01-31 01-AM,BTCUSD,9861,10079.25,9700.46,9972.3,491.72,4838970.3
22,2018-01-31 02-AM,BTCUSD,9972.3,10344.18,9960.76,10203.67,310.34,3136039.5
21,2018-01-31 03-AM,BTCUSD,10203.67,10203.67,9936.43,10014.6,177.98,1786169.02
20,2018-01-31 04-AM,BTCUSD,10014.6,10015,9850,9940,108.51,1077187.58
19,2018-01-31 05-AM,BTCUSD,9940,10099,9791.75,10032.31,167.25,1665237.51
18,2018-01-31 06-AM,BTCUSD,10032.31,10235,10003,10164.12,171.1,1737415.99
17,2018-01-31 07-AM,BTCUSD,10164.12,10299,10134.63,10274,121.02,1237687.76
16,2018-01-31 08-AM,BTCUSD,10274,10349.99,10145.03,10218,122.65,1258563.93
15,2018-01-31 09-AM,BTCUSD,10218,10225,10022.45,10142.19,115.48,1169231.19
14,2018-01-31 10-AM,BTCUSD,10142.19,10273.49,10114.73,10217.54,140.7,1432909.54
13,2018-01-31 11-AM,BTCUSD,10217.54,10380,10109.25,10288.58,135.73,1389034.57
12,2018-01-31 12-PM,BTCUSD,10288.58,10424.63,10260.02,10381.67,174.31,1805266.4
11,2018-01-31 01-PM,BTCUSD,10381.67,10381.67,10141.75,10150,162.64,1672079.48
10,2018-01-31 02-PM,BTCUSD,10150,10189.75,9900.26,9985,375.29,3764476.26
9,2018-01-31 03-PM,BTCUSD,9985,10080.56,9879.49,10007,226.28,2261346.1
8,2018-01-31 04-PM,BTCUSD,10007,10090,9849,10084,147,1461971.59
7,2018-01-31 05-PM,BTCUSD,10084,10150,10005,10005,68.56,692199.63
6,2018-01-31 06-PM,BTCUSD,10005,10125.56,9998,10026.1,84.18,846496.88
5,2018-01-31 07-PM,BTCUSD,10026.1,10119.25,9978.1,10069,120.95,1213017.19
4,2018-01-31 08-PM,BTCUSD,10069,10182,10051.02,10168.8,66.16,670652.71
3,2018-01-31 09-PM,BTCUSD,10168.8,10177.95,10071.75,10085.9,102.59,1038555.79
2,2018-01-31 10-PM,BTCUSD,10085.9,10281.2,10085.9,10164.09,122.99,1249562.13
1,2018-01-31 11-PM,BTCUSD,10164.09,10279.25,10106.09,10261.26,93.26,949614.03
