index,Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2140,2017-11-03 08-PM,LTCUSD,54.77,55.03,54.47,54.94,1254.85,68736.12
2139,2017-11-03 09-PM,LTCUSD,54.94,55.56,54.37,54.94,2632.05,144613.53
2138,2017-11-03 10-PM,LTCUSD,54.94,55.89,54.94,55.6,1186.15,65923.45
2137,2017-11-03 11-PM,LTCUSD,55.6,56,55.39,55.65,1299.58,72396.74
2136,2017-11-04 12-AM,LTCUSD,55.65,55.8,55.26,55.7,926.81,51485.9
2135,2017-11-04 01-AM,LTCUSD,55.7,55.7,54.3,54.57,1694.15,92676.61
2134,2017-11-04 02-AM,LTCUSD,54.57,54.9,54.29,54.58,286.97,15666.23
2133,2017-11-04 03-AM,LTCUSD,54.58,55.25,54.34,55.25,377.11,20628.34
2132,2017-11-04 04-AM,LTCUSD,55.25,55.25,54.5,55.1,407.59,22303.72
2131,2017-11-04 05-AM,LTCUSD,55.1,55.1,54.56,54.6,565.77,30998.57
2130,2017-11-04 06-AM,LTCUSD,54.6,54.83,54.4,54.4,693.02,37783.28
2129,2017-11-04 07-AM,LTCUSD,54.4,54.95,54.39,54.7,161.32,8816.55
2128,2017-11-04 08-AM,LTCUSD,54.7,54.95,54.58,54.58,470.08,25801.15
2127,2017-11-04 09-AM,LTCUSD,54.58,54.6,54.31,54.59,941.56,51306.92
2126,2017-11-04 10-AM,LTCUSD,54.59,54.72,54.39,54.7,730.28,39850.57
2125,2017-11-04 11-AM,LTCUSD,54.7,55,54.52,54.91,343.06,18834.6
2124,2017-11-04 12-PM,LTCUSD,54.91,55.5,54.67,55.44,1178.27,65020.79
2123,2017-11-04 01-PM,LTCUSD,55.44,55.86,55.17,55.8,980.13,54435.44
2122,2017-11-04 02-PM,LTCUSD,55.8,55.92,55.48,55.69,1183.62,65977.68
2121,2017-11-04 03-PM,LTCUSD,55.69,55.8,55.41,55.58,502.44,27892.23
2120,2017-11-04 04-PM,LTCUSD,55.58,55.7,55,55.55,694.28,38322.18
2119,2017-11-04 05-PM,LTCUSD,55.55,55.61,55,55.2,265.68,14663.68
2118,2017-11-04 06-PM,LTCUSD,55.2,55.35,55.1,55.17,385.39,21297.42
2117,2017-11-04 07-PM,LTCUSD,55.17,55.35,55,55,173.84,9579.07
2116,2017-11-04 08-PM,LTCUSD,55,55.25,54.82,54.91,622.99,34286.49
2115,2017-11-04 09-PM,LTCUSD,54.91,54.92,54.01,54.49,1057.48,57639.19
2114,2017-11-04 10-PM,LTCUSD,54.49,54.79,54.14,54.17,2777.95,151530.49
2113,2017-11-04 11-PM,LTCUSD,54.17,54.75,54.16,54.75,1621.08,88315.54
2112,2017-11-05 12-AM,LTCUSD,54.75,54.79,54.17,54.55,274.27,14918.54
2111,2017-11-05 01-AM,LTCUSD,54.55,54.9,54.35,54.64,224.49,12276.93
2110,2017-11-05 02-AM,LTCUSD,54.64,54.85,54.38,54.85,379.03,20670.7
2109,2017-11-05 03-AM,LTCUSD,54.85,54.85,54.52,54.59,41.15,2251.68
2108,2017-11-05 04-AM,LTCUSD,54.59,54.89,54.58,54.89,27.27,1494.62
2107,2017-11-05 05-AM,LTCUSD,54.89,55.32,54.59,55.07,325.02,17917.14
2106,2017-11-05 06-AM,LTCUSD,55.07,55.41,55,55.01,207.58,11450.82
2105,2017-11-05 07-AM,LTCUSD,55.01,55.01,54.43,55,262.61,14381.06
2104,2017-11-05 08-AM,LTCUSD,55,55,54.71,54.71,485.03,26583.42
2103,2017-11-05 09-AM,LTCUSD,54.71,55.1,54.63,54.91,1267.98,69498.84
2102,2017-11-05 10-AM,LTCUSD,54.91,54.91,54.62,54.65,33.07,1811.28
2101,2017-11-05 11-AM,LTCUSD,54.65,55.1,54.65,54.97,240.38,13188.07
2100,2017-11-05 12-PM,LTCUSD,54.97,55.18,54.64,54.9,312.54,17179.23
2099,2017-11-05 01-PM,LTCUSD,54.9,54.9,54.41,54.41,1413.58,77002.49
2098,2017-11-05 02-PM,LTCUSD,54.41,54.65,54.26,54.31,1403.2,76328.52
2097,2017-11-05 03-PM,LTCUSD,54.31,55.19,54.31,54.73,913.96,50139.58
2096,2017-11-05 04-PM,LTCUSD,54.73,54.77,54.01,54.7,731.05,39757.39
2095,2017-11-05 05-PM,LTCUSD,54.7,54.87,54.34,54.66,382.13,20911.96
2094,2017-11-05 06-PM,LTCUSD,54.66,55,54.66,55,959.33,52693.66
2093,2017-11-05 07-PM,LTCUSD,55,55,54.63,54.63,603.72,33084.31
2092,2017-11-05 08-PM,LTCUSD,54.63,55,54.63,54.97,1239.85,67806.41
2091,2017-11-05 09-PM,LTCUSD,54.97,55.06,54.5,54.5,1853.89,101783.77
2090,2017-11-05 10-PM,LTCUSD,54.5,54.84,54.5,54.5,299.08,16344.61
2089,2017-11-05 11-PM,LTCUSD,54.5,54.78,54.4,54.62,1368.84,74577.98
2088,2017-11-06 12-AM,LTCUSD,54.62,54.62,54.06,54.4,2130.06,115799.23
2087,2017-11-06 01-AM,LTCUSD,54.4,54.4,54.11,54.29,162.29,8814.26
2086,2017-11-06 02-AM,LTCUSD,54.29,54.49,54.1,54.1,196.67,10672.51
2085,2017-11-06 03-AM,LTCUSD,54.1,54.32,53.72,53.9,843.61,45480.32
2084,2017-11-06 04-AM,LTCUSD,53.9,53.9,53.4,53.6,645.85,34641.37
2083,2017-11-06 05-AM,LTCUSD,53.6,54.28,53.6,54.22,551.62,29812.03
2082,2017-11-06 06-AM,LTCUSD,54.22,54.32,54,54.06,394.25,21307.43
2081,2017-11-06 07-AM,LTCUSD,54.06,54.06,53.67,54,367.31,19795.53
2080,2017-11-06 08-AM,LTCUSD,54,54.33,53.79,54.03,653.22,35309.87
2079,2017-11-06 09-AM,LTCUSD,54.03,54.47,53.98,54.47,1480.95,80382.65
2078,2017-11-06 10-AM,LTCUSD,54.47,54.65,54.2,54.65,639.22,34819.99
2077,2017-11-06 11-AM,LTCUSD,54.65,55.65,54.5,55.65,3172.18,174924.57
2076,2017-11-06 12-PM,LTCUSD,55.65,55.8,55.38,55.7,2414.78,134368.92
2075,2017-11-06 01-PM,LTCUSD,55.7,55.7,55.3,55.36,1000.25,55417.07
2074,2017-11-06 02-PM,LTCUSD,55.36,55.6,55.1,55.54,1220.83,67563.62
2073,2017-11-06 03-PM,LTCUSD,55.54,55.66,55.15,55.66,2670.24,148327.38
2072,2017-11-06 04-PM,LTCUSD,55.66,55.78,55,55.25,1606.71,89131.13
2071,2017-11-06 05-PM,LTCUSD,55.25,55.36,54.8,55.11,1288.88,70940.96
2070,2017-11-06 06-PM,LTCUSD,55.11,55.5,54.77,55.07,1616.7,89128.18
2069,2017-11-06 07-PM,LTCUSD,55.07,55.7,54.66,55.28,2332.04,128795.8
2068,2017-11-06 08-PM,LTCUSD,55.28,55.44,54.82,55,560.43,30901.46
2067,2017-11-06 09-PM,LTCUSD,55,55.1,54.66,54.98,760.38,41787.34
2066,2017-11-06 10-PM,LTCUSD,54.98,55.22,54.59,54.63,4798.21,264503.74
2065,2017-11-06 11-PM,LTCUSD,54.63,54.8,54.3,54.59,3083.43,167870.47
2064,2017-11-07 12-AM,LTCUSD,54.59,54.86,54.25,54.8,375.94,20496.14
2063,2017-11-07 01-AM,LTCUSD,54.8,55.06,54.75,54.8,1345.76,73947.1
2062,2017-11-07 02-AM,LTCUSD,54.8,55.41,54.76,55.32,1941.66,107003.53
2061,2017-11-07 03-AM,LTCUSD,55.32,55.32,55.13,55.25,725.14,40061.67
2060,2017-11-07 04-AM,LTCUSD,55.25,55.48,55.17,55.17,535.51,29607.16
2059,2017-11-07 05-AM,LTCUSD,55.17,55.38,54.91,55.3,793.62,43749.28
2058,2017-11-07 06-AM,LTCUSD,55.3,55.3,54.84,55.27,197.27,10872.39
2057,2017-11-07 07-AM,LTCUSD,55.27,55.37,55.08,55.11,197.53,10915.3
2056,2017-11-07 08-AM,LTCUSD,55.11,55.35,54.88,55.35,911.23,50256.94
2055,2017-11-07 09-AM,LTCUSD,55.35,55.4,55.1,55.15,351.88,19460.97
2054,2017-11-07 10-AM,LTCUSD,55.15,55.38,55.02,55.29,467.3,25812.88
2053,2017-11-07 11-AM,LTCUSD,55.29,55.93,54.99,55.92,3059.38,169638.7
2052,2017-11-07 12-PM,LTCUSD,55.92,58.88,55.74,57.81,16487.15,950962.67
2051,2017-11-07 01-PM,LTCUSD,57.81,58,56.7,56.74,5820.51,333560.59
2050,2017-11-07 02-PM,LTCUSD,56.74,57.5,56.4,57.15,4222.05,240295.47
2049,2017-11-07 03-PM,LTCUSD,57.15,57.15,56.68,57.07,4143.75,236038.73
2048,2017-11-07 04-PM,LTCUSD,57.07,58.41,56.85,58.3,4072.25,235422.13
2047,2017-11-07 05-PM,LTCUSD,58.3,59.73,58.06,59.55,11738.16,693241.1
2046,2017-11-07 06-PM,LTCUSD,59.55,61.1,59.13,61.1,10538.79,633521.81
2045,2017-11-07 07-PM,LTCUSD,61.1,61.3,59.9,60.5,9169.29,556067.05
2044,2017-11-07 08-PM,LTCUSD,60.5,63.24,60.27,62,15953.37,991319.69
2043,2017-11-07 09-PM,LTCUSD,62,63.32,60.83,62,12311.86,766129.71
2042,2017-11-07 10-PM,LTCUSD,62,62.31,60.76,60.76,4364.96,268667.56
2041,2017-11-07 11-PM,LTCUSD,60.76,61.2,60.14,60.63,3434.5,207701.54
2040,2017-11-08 12-AM,LTCUSD,60.63,61.39,59.81,61.39,4329.43,261180.12
2039,2017-11-08 01-AM,LTCUSD,61.39,62.4,59.71,60.13,4972.52,304490.58
2038,2017-11-08 02-AM,LTCUSD,60.13,60.71,59.97,60.69,2584.14,155776.21
2037,2017-11-08 03-AM,LTCUSD,60.69,61.7,60.33,60.74,2381.79,145684.33
2036,2017-11-08 04-AM,LTCUSD,60.74,61.42,60.74,61.19,3440.2,210154.36
2035,2017-11-08 05-AM,LTCUSD,61.19,61.29,60.19,60.37,3233.37,196460.51
2034,2017-11-08 06-AM,LTCUSD,60.37,60.74,60.19,60.52,2921.57,176791.69
2033,2017-11-08 07-AM,LTCUSD,60.52,62.3,60.52,61.71,3644.54,224486.18
2032,2017-11-08 08-AM,LTCUSD,61.71,62.2,61.37,61.67,2332.36,144202.56
2031,2017-11-08 09-AM,LTCUSD,61.67,62,61.02,61.2,689.53,42430.87
2030,2017-11-08 10-AM,LTCUSD,61.2,62.1,61.01,62.1,1102.4,68197.43
2029,2017-11-08 11-AM,LTCUSD,62.1,62.5,61.98,62.4,2815.41,175250.75
2028,2017-11-08 12-PM,LTCUSD,62.4,62.5,61.46,61.7,2710.59,167773.66
2027,2017-11-08 01-PM,LTCUSD,61.7,61.8,61.46,61.65,1892.53,116520.98
2026,2017-11-08 02-PM,LTCUSD,61.65,62,61.46,61.96,2334.82,144397.01
2025,2017-11-08 03-PM,LTCUSD,61.96,61.96,61.46,61.92,2274.1,140274.52
2024,2017-11-08 04-PM,LTCUSD,61.92,61.92,61.46,61.6,2487.27,153309.63
2023,2017-11-08 05-PM,LTCUSD,61.6,61.93,59.33,60.6,11226.52,681515.71
