index,Date,Symbol,Open,High,Low,Close,Volume From,Volume To
945,2017-12-23 03-PM,XRPUSD,1.08,1.09,1.03,1.03,911042.92,962858.84
944,2017-12-23 04-PM,XRPUSD,1.03,1.06,1.01,1.06,801689.99,830462.53
943,2017-12-23 05-PM,XRPUSD,1.06,1.06,1.02,1.04,409010.54,427007.67
942,2017-12-23 06-PM,XRPUSD,1.04,1.07,1.03,1.05,505553.2,533340.18
941,2017-12-23 07-PM,XRPUSD,1.05,1.06,1.05,1.06,173566.75,183545.84
940,2017-12-23 08-PM,XRPUSD,1.06,1.07,1.05,1.06,408544.37,434814.19
939,2017-12-23 09-PM,XRPUSD,1.06,1.07,1.06,1.07,303569.28,322790.7
938,2017-12-23 10-PM,XRPUSD,1.07,1.09,1.05,1.06,616183.04,659538.08
937,2017-12-23 11-PM,XRPUSD,1.06,1.06,1,1.03,938163.13,969035.13
936,2017-12-24 12-AM,XRPUSD,1.03,1.04,0.99,1.03,1599862.23,1614079.84
935,2017-12-24 01-AM,XRPUSD,1.03,1.03,0.99,0.9999,791585.94,798148.24
934,2017-12-24 02-AM,XRPUSD,0.9999,1,0.95,0.9539,979463.23,951103.33
933,2017-12-24 03-AM,XRPUSD,0.9539,1,0.91,0.998,1420093.27,1374365.2
932,2017-12-24 04-AM,XRPUSD,0.998,0.999,0.95,0.9625,390994.41,379055.12
931,2017-12-24 05-AM,XRPUSD,0.9625,0.98,0.955,0.98,311701.49,302496.25
930,2017-12-24 06-AM,XRPUSD,0.98,1,0.9702,1,309890.58,305928.44
929,2017-12-24 07-AM,XRPUSD,1,1.01,0.97,0.97,447749.73,443916.94
928,2017-12-24 08-AM,XRPUSD,0.97,0.995,0.9501,0.9937,259917.48,252244.49
927,2017-12-24 09-AM,XRPUSD,0.9937,0.995,0.96,0.96,219731.6,215178.62
926,2017-12-24 10-AM,XRPUSD,0.96,0.978,0.917,0.94,419158.04,393638.06
925,2017-12-24 11-AM,XRPUSD,0.94,0.995,0.8801,0.8831,979875.9,893402.79
924,2017-12-24 12-PM,XRPUSD,0.8831,0.925,0.8575,0.877,1129618.29,997186.43
923,2017-12-24 01-PM,XRPUSD,0.877,0.9426,0.8768,0.9418,1078667.09,989733.11
922,2017-12-24 02-PM,XRPUSD,0.9418,0.9657,0.9235,0.9555,495766.93,467894.91
921,2017-12-24 03-PM,XRPUSD,0.9555,0.98,0.9058,0.9325,557455.47,525323.03
920,2017-12-24 04-PM,XRPUSD,0.9325,0.96,0.922,0.9431,459000.61,435200.07
919,2017-12-24 05-PM,XRPUSD,0.9431,0.999,0.9431,0.9598,899473.55,874617.09
918,2017-12-24 06-PM,XRPUSD,0.9598,0.9846,0.9373,0.9725,683512.69,654682.5
917,2017-12-24 07-PM,XRPUSD,0.9725,1.06,0.93,0.944,1603093.43,1579345.55
916,2017-12-24 08-PM,XRPUSD,0.944,0.977,0.9431,0.971,334490.21,322489.69
915,2017-12-24 09-PM,XRPUSD,0.971,0.985,0.948,0.9637,234017.46,225805.98
914,2017-12-24 10-PM,XRPUSD,0.9637,0.9845,0.945,0.9759,232305.59,223588.54
913,2017-12-24 11-PM,XRPUSD,0.9759,0.9998,0.9664,0.9851,245282.34,241543.2
912,2017-12-25 12-AM,XRPUSD,0.9851,1,0.9723,0.9723,586499.31,578898.07
911,2017-12-25 01-AM,XRPUSD,0.9723,0.98,0.95,0.9721,296670.59,285399.64
910,2017-12-25 02-AM,XRPUSD,0.9721,0.9799,0.95,0.9617,217686.77,209363.21
909,2017-12-25 03-AM,XRPUSD,0.9617,0.974,0.95,0.9529,226688.78,217811.82
908,2017-12-25 04-AM,XRPUSD,0.9529,0.98,0.95,0.9712,247059.25,238632.39
907,2017-12-25 05-AM,XRPUSD,0.9712,0.98,0.96,0.9793,142834.59,138138.17
906,2017-12-25 06-AM,XRPUSD,0.9793,0.992,0.975,0.98,495272.23,487631.55
905,2017-12-25 07-AM,XRPUSD,0.98,0.991,0.9666,0.987,251388.88,245408.72
904,2017-12-25 08-AM,XRPUSD,0.987,1.03,0.9801,1.01,1081003.47,1095767.49
903,2017-12-25 09-AM,XRPUSD,1.01,1.02,0.99,0.9977,181701.68,182103.74
902,2017-12-25 10-AM,XRPUSD,0.9977,1.01,0.9977,1.01,238252.8,240632.11
901,2017-12-25 11-AM,XRPUSD,1.01,1.06,0.9936,1.02,764925.93,790176.6
900,2017-12-25 12-PM,XRPUSD,1.02,1.05,1.01,1.03,718572.56,740879.06
899,2017-12-25 01-PM,XRPUSD,1.03,1.03,1,1,320040.03,326642.71
898,2017-12-25 02-PM,XRPUSD,1,1,0.98,0.985,341171.82,337118.74
897,2017-12-25 03-PM,XRPUSD,0.985,1,0.98,1,289234.73,286297.45
896,2017-12-25 04-PM,XRPUSD,1,1.02,0.995,1,441859.64,442549.07
895,2017-12-25 05-PM,XRPUSD,1,1,0.98,0.99,185489.11,182875.39
894,2017-12-25 06-PM,XRPUSD,0.99,1.01,0.9865,1,111485.73,111358.15
893,2017-12-25 07-PM,XRPUSD,1,1.01,0.9952,0.9972,238839.87,239025.37
892,2017-12-25 08-PM,XRPUSD,0.9972,1.01,0.987,0.9871,318628.22,317207.59
891,2017-12-25 09-PM,XRPUSD,0.9871,0.9985,0.982,0.9862,166162.45,164095.34
890,2017-12-25 10-PM,XRPUSD,0.9862,1,0.986,1,104236.25,103512.14
889,2017-12-25 11-PM,XRPUSD,1,1.01,0.9924,1,153375.99,153818.07
888,2017-12-26 12-AM,XRPUSD,1,1.01,1,1.01,199167.64,200187.45
887,2017-12-26 01-AM,XRPUSD,1.01,1.01,0.989,0.9995,286520.92,287253.61
886,2017-12-26 02-AM,XRPUSD,0.9995,1,0.987,0.9991,69297.51,69022.32
885,2017-12-26 03-AM,XRPUSD,0.9991,1.02,0.9905,1.02,143013.11,144521.86
884,2017-12-26 04-AM,XRPUSD,1.02,1.04,1.01,1.04,693295.19,715473.94
883,2017-12-26 05-AM,XRPUSD,1.04,1.04,1,1.03,358877.79,366503.5
882,2017-12-26 06-AM,XRPUSD,1.03,1.03,1.02,1.02,219398.23,225112.6
881,2017-12-26 07-AM,XRPUSD,1.02,1.03,1.01,1.03,95298.38,97419.86
880,2017-12-26 08-AM,XRPUSD,1.03,1.03,1.02,1.02,136979,140957.07
879,2017-12-26 09-AM,XRPUSD,1.02,1.04,1.02,1.03,154940.8,159394.26
878,2017-12-26 10-AM,XRPUSD,1.03,1.03,1.02,1.02,192760.76,197600.45
877,2017-12-26 11-AM,XRPUSD,1.02,1.02,1.01,1.02,104648.96,106435.25
876,2017-12-26 12-PM,XRPUSD,1.02,1.03,1.01,1.02,90953.06,92304.74
875,2017-12-26 01-PM,XRPUSD,1.02,1.03,1.02,1.02,136720.48,140521.27
874,2017-12-26 02-PM,XRPUSD,1.02,1.03,1.01,1.01,402892.1,408574.28
873,2017-12-26 03-PM,XRPUSD,1.01,1.01,1.01,1.01,303285.45,305586.02
872,2017-12-26 04-PM,XRPUSD,1.01,1.02,1,1,319318.72,321813.13
871,2017-12-26 05-PM,XRPUSD,1,1.01,1,1,370421.79,371581.25
870,2017-12-26 06-PM,XRPUSD,1,1.01,0.994,0.9994,301383,301530.95
869,2017-12-26 07-PM,XRPUSD,0.9994,1.01,0.994,1.01,180556.25,181291.44
868,2017-12-26 08-PM,XRPUSD,1.01,1.01,1,1,413467.38,416329.48
867,2017-12-26 09-PM,XRPUSD,1,1.03,1,1.03,335063.26,339618.91
866,2017-12-26 10-PM,XRPUSD,1.03,1.1,1.03,1.05,2426216.23,2594092.48
865,2017-12-26 11-PM,XRPUSD,1.05,1.09,1.05,1.08,1058233,1127067.47
864,2017-12-27 12-AM,XRPUSD,1.08,1.17,1.06,1.16,2369409.91,2630081.81
863,2017-12-27 01-AM,XRPUSD,1.16,1.16,1.13,1.15,2000666.83,2293500.94
862,2017-12-27 02-AM,XRPUSD,1.15,1.15,1.09,1.13,1253208.56,1409323.78
